,sorted_formula,host_material,Model,Model_Type,Value,Temperature_Value,Value_Average,Temperature_Average,source
8817,Bi2Te3,Bi2Te3,ZT,,[1.4],[300.0],1.4,300.0,JMC_data
8818,Bi2Te3,Bi2Te3,ZT,,[1.0],[300.0],1.0,300.0,JMC_data
8819,Cr100Sb197Te3,CrSb2,ZT,,[0.014],[310.0],0.014,310.0,JMC_data
8820,S2Ti,S2Ti,ZT,,"[0.56, 1.65]","[300.0, 725.0]",1.105,512.5,JMC_data
8821,Bi2Te3,Bi2Te3,ZT,,[0.76],[300.0],0.76,300.0,JMC_data
8822,Bi2Te3,Bi2Te3,ZT,,[2.4],[295],2.4,295.0,JMC_data
8823,Bi2Te3,Bi2Te3,ZT,,[0.76],[300.0],0.76,300.0,JMC_data
8824,Bi2Te3,Bi2Te3,ZT,,[0.76],[300.0],0.76,300.0,JMC_data
8825,undoped,None,ZT,,[0.38],[670.0],0.38,670.0,JMC_data
8826,Cu2Se,Cu2Se,ZT,,[1.98],[973.0],1.98,973.0,JMC_data
8827,Cu2Se,Cu2Se,ZT,,[1.98],[973.0],1.98,973.0,JMC_data
8828,Cu2Se,Cu2Se,ZT,,[1.98],[973.0],1.98,973.0,JMC_data
8829,BiSb3Te6,BiSb3Te6,ZT,,[1.86],[320.0],1.86,320.0,JMC_data
8830,Zn,Zn,ZT,,[1.3],[670.0],1.3,670.0,JMC_data
8831,Bi2Te3,Bi2Te3,ZT,,[2.4],[295],2.4,295.0,JMC_data
8832,Bi10Ca3EuMg10Yb,None,ZT,,[1.3],[873.0],1.3,873.0,JMC_data
8833,Bi79Mg100Sb20Yb50,None,ZT,,[1.05],[873.0],1.05,873.0,JMC_data
8834,BiSb3Te6,BiSb3Te6,ZT,,[0.003],[300.0],0.003,300.0,JMC_data
8835,AuK3O,AuK3O,ZT,,[0.75],[500.0],0.75,500.0,JMC_data
8836,NiSnTi,NiSnTi,ZT,,[0.45],[650.0],0.45,650.0,JMC_data
8837,Hf50Ni80Pd20SbSn99Zr50,None,ZT,,[0.7],[800.0],0.7000000000000001,800.0,JMC_data
8838,HfNi2Sn2Zr,None,ZT,,[0.4],[350.0],0.4,350.0,JMC_data
8839,Co4HfSb4Ti2Zr,None,ZT,,[0.51],[900.0],0.51,900.0,JMC_data
8840,Co87Hf40Ni13Sb100Ti60,None,ZT,,[0.7],[900.0],0.7000000000000001,900.0,JMC_data
8841,HfNi4Sn4Ti2Zr,None,ZT,,[0.96],[773.0],0.96,773.0,JMC_data
8842,Bi3Cu991Se500,Cu2Se,ZT,,[0.43],[373.0],0.43,373.0,JMC_data
8843,Bi3Cu991Se500,Cu2Se,ZT,,[0.43],[373.0],0.43,373.0,JMC_data
8844,Bi3Cu991Se500,Cu2Se,ZT,,[0.43],[373.0],0.43,373.0,JMC_data
8845,Cu44S51Sb16SeZn4,Cu11S13Sb4,ZT,,[0.86],[673.0],0.86,673.0,JMC_data
8846,Cu12S12Sb4Se,Cu3S3Sb,ZT,,[0.86],[720.0],0.86,720.0,JMC_data
8847,Cu11S13Sb4Zn,Cu11S13Sb4,ZT,,[1.0],[720.0],1.0,720.0,JMC_data
8848,Cu11PbS13Sb4,Cu11S13Sb4,ZT,,[0.8],[720.0],0.8,720.0,JMC_data
8849,Cu14S13Sb4,Cu3S3Sb,ZT,,[0.62],[573.0],0.62,573.0,JMC_data
8850,Cu27S24Sb8Se2,Cu3S3Sb,ZT,,[1.1],[723.0],1.1,723.0,JMC_data
8851,Cu46Ni2S52Sb13Te3,Cu23S26Sb8,ZT,,[0.7],[673.0],0.7000000000000001,673.0,JMC_data
8852,Cu44S51Sb16SeZn4,Cu11S13Sb4,ZT,,[0.86],[673.0],0.86,673.0,JMC_data
8853,Cu46Ni2S52Sb13Te3,Cu23S26Sb8,ZT,,[0.7],[673.0],0.7000000000000001,673.0,JMC_data
8854,Cu44S51Sb16SeZn4,Cu11S13Sb4,ZT,,[0.86],[673.0],0.86,673.0,JMC_data
8855,Bi2Te3,Bi2Te3,ZT,,[0.96],[380.0],0.96,380.0,JMC_data
8856,OxxSi,None,ZT,,[0.4],[295],0.4,295.0,JMC_data
8857,Si,Si,ZT,,[1.7],[300.0],1.7000000000000002,300.0,JMC_data
8858,GeSi,GeSi,ZT,,[0.46],[450.0],0.46,450.0,JMC_data
8859,Ge,Ge,ZT,,[0.85],[300.0],0.85,300.0,JMC_data
8860,Si,Si,ZT,,[2.0],[300.0],2.0,300.0,JMC_data
8861,single,None,ZT,,[0.87],[973.0],0.87,973.0,JMC_data
8862,single,None,ZT,,[1.1],[973.0],1.1,973.0,JMC_data
8863,Al,Al,ZT,,[0.65],[1247.0],0.65,1247.0,JMC_data
8864,Ni11Ru9Sb60,NiRuSb6,ZT,,[0.08],[630.0],0.08,630.0,JMC_data
8865,Bi2Te3,Bi2Te3,ZT,,[0.7],[373.0],0.7000000000000001,373.0,JMC_data
8866,GeSi,GeSi,ZT,,[0.95],"[1173.0, 1223.0]",0.95,1198.0,JMC_data
8867,O3SrTi,O3SrTi,ZT,,[2.4],[295],2.4,295.0,JMC_data
8868,Bi2Te3,Bi2Te3,ZT,,[2.4],[450.0],2.4,450.0,JMC_data
8869,Sb2Te3,Sb2Te3,ZT,,[0.58],[420.0],0.58,420.0,JMC_data
8870,SeSn,SeSn,ZT,,[2.62],[923.0],2.62,923.0,JMC_data
8871,CuLa2O4,CuLa2O4,ZT,,[0.018],[308.0],0.018000000000000002,308.0,JMC_data
8872,CuLa2O4,CuLa2O4,ZT,,[0.018],[308.0],0.018000000000000002,308.0,JMC_data
8873,H2O4S,H2O4S,ZT,,[0.005],[300.0],0.005,300.0,JMC_data
8874,BiSb3Te6,BiSb3Te6,ZT,,[1.59],[370.0],1.59,370.0,JMC_data
8875,Bi2Te3,Bi2Te3,ZT,,[0.95],[480.0],0.95,480.0,JMC_data
8876,Bi200Cu87Te269,None,ZT,,[0.67],[415.0],0.67,415.0,JMC_data
8877,Bi7Te12Y,Bi2Te3,ZT,,[1.23],[410.0],1.23,410.0,JMC_data
8878,Bi2Te3,Bi2Te3,ZT,,[0.77],[464.0],0.77,464.0,JMC_data
8879,Bi20Se3Te27,Bi2Te3,ZT,,[0.7],[460.0],0.7000000000000001,460.0,JMC_data
8880,Bi100CuTe150,Bi2Te3,ZT,,[0.34],[300.0],0.34,300.0,JMC_data
8881,Bi2Te3,Bi2Te3,ZT,,[1.2],[300.0],1.2,300.0,JMC_data
8882,Bi2Te3,Bi2Te3,ZT,,[0.38],"[300.0, 473.0]",0.38,386.5,JMC_data
8883,Bi20Se7Te23,Bi2SeTe2,ZT,,[1.2],[445.0],1.2,445.0,JMC_data
8884,Bi2Te3,Bi2Te3,ZT,,[0.72],[373.0],0.72,373.0,JMC_data
8885,Bi2Sb8Te15,BiSb3Te6,ZT,,[0.2],[300.0],0.2,300.0,JMC_data
8886,Bi3Sb17Te30,BiSb3Te6,ZT,,[1.2],[400.0],1.2,400.0,JMC_data
8887,Bi3Sb17Te30,BiSb3Te6,ZT,,[1.33],[373.0],1.33,373.0,JMC_data
8888,Bi2Te3,Bi2Te3,ZT,,[1.22],[480.0],1.22,480.0,JMC_data
8889,Bi200Se69Te230,Bi2SeTe2,ZT,,[1.2],[450.0],1.2,450.0,JMC_data
8890,Bi20Se11Te19,Bi2SeTe2,ZT,,[1.1],[600.0],1.1,600.0,JMC_data
8891,Bi20Se3Te27,Bi2Te3,ZT,,[1.0],[400.0],1.0,400.0,JMC_data
8892,CSi,CSi,ZT,,[0.88],[323.0],0.88,323.0,JMC_data
8893,Bi2SeTe2,Bi2SeTe2,ZT,,[0.95],[823.0],0.95,823.0,JMC_data
8894,Bi2Te3,Bi2Te3,ZT,,[2.0],[475.0],2.0,475.0,JMC_data
8895,Bi2Te3,Bi2Te3,ZT,,[2.4],[300.0],2.4,300.0,JMC_data
8896,Bi40CuTe60,Bi2Te3,ZT,,[0.67],[500.0],0.67,500.0,JMC_data
8897,FeTe2,FeTe2,ZT,,[1.52],[396.0],1.52,396.0,JMC_data
8898,Bi2Te3,Bi2Te3,ZT,,[1.15],[300.0],1.15,300.0,JMC_data
8899,BrCu,BrCu,ZT,,[1.04],[298.0],1.04,298.0,JMC_data
8900,BrCu,BrCu,ZT,,[0.91],[298.0],0.91,298.0,JMC_data
8901,Bi2Se3,Bi2Se3,ZT,,[0.95],[423.0],0.95,423.0,JMC_data
8902,Bi39GeTe60,Bi2Te3,ZT,,[0.95],[300.0],0.95,300.0,JMC_data
8903,SeSn,SeSn,ZT,,[1.62],[723.0],1.62,723.0,JMC_data
8904,SeSn,SeSn,ZT,,[2.76],[700.0],2.76,700.0,JMC_data
8905,SeSn,SeSn,ZT,,[2.8],[773.0],2.8,773.0,JMC_data
8906,S91Se9Sn100,SSn,ZT,,[1.6],[873.0],1.6,873.0,JMC_data
8907,Cl2Re3Se93Sn97,SeSn,ZT,,[1.5],[798.0],1.5,798.0,JMC_data
8908,BrSe9Sn10,SeSn,ZT,,[1.3],[773.0],1.3,773.0,JMC_data
8909,BiCl3,BiCl3,ZT,,[0.7],[793.0],0.7000000000000001,793.0,JMC_data
8910,Br2Pb,Br2Pb,ZT,,[0.54],[793.0],0.54,793.0,JMC_data
8911,SeSn,SeSn,ZT,,[0.8],[300.0],0.8,300.0,JMC_data
8912,Se20Sn19,SeSn,ZT,,[2.1],[873.0],2.1,873.0,JMC_data
8913,SeSn,SeSn,ZT,,[2.0],[773.0],2.0,773.0,JMC_data
8914,SeSn,SeSn,ZT,,[1.7],[823.0],1.7000000000000002,823.0,JMC_data
8915,SnTe,SnTe,ZT,,[1.6],[875.0],1.6,875.0,JMC_data
8916,Pb2Se100Sn93,SeSn,ZT,,[1.4],[773.0],1.4,773.0,JMC_data
8917,SeSn,SeSn,ZT,,[0.32],[773.0],0.32,773.0,JMC_data
8918,Ag2Se100Sn99,SeSn,ZT,,[1.3],[793.0],1.3,793.0,JMC_data
8919,Na2Pb99Se222Sn211,None,ZT,,[1.2],[773.0],1.2,773.0,JMC_data
8920,SeSn,SeSn,ZT,,[0.5],[773.0],0.5,773.0,JMC_data
8921,ClNaSe200Sn199,SeSn,ZT,,[0.27],[810.0],0.27,810.0,JMC_data
8922,SeSn,SeSn,ZT,,[0.8],[850.0],0.8,850.0,JMC_data
8923,AgSe100Sn99,SeSn,ZT,,[0.74],[823.0],0.74,823.0,JMC_data
8924,CuSe50Sn49,SeSn,ZT,,[0.66],[813.0],0.66,813.0,JMC_data
8925,Se100Sm3Sn97,SeSn,ZT,,[0.59],[823.0],0.59,823.0,JMC_data
8926,SeSn,SeSn,ZT,,[1.0],[750.0],1.0,750.0,JMC_data
8927,NaSe25Sn24,SeSn,ZT,,[0.4],[550.0],0.4,550.0,JMC_data
8928,SSe4Sn5,None,ZT,,[0.12],[310.0],0.12,310.0,JMC_data
8929,SeSn,SeSn,ZT,,[2.6],[295],2.6,295.0,JMC_data
8930,SeSn,SeSn,ZT,,[1.83],[810.0],1.83,810.0,JMC_data
8931,SeSn,SeSn,ZT,,[0.7],[823.0],0.7000000000000001,823.0,JMC_data
8932,SeSn,SeSn,ZT,,[0.6],[773.0],0.6000000000000001,773.0,JMC_data
8933,Cu2Se,Cu2Se,ZT,,[0.6],[900.0],0.6000000000000001,900.0,JMC_data
8934,Cu2Se,Cu2Se,ZT,,[0.3],[850.0],0.30000000000000004,850.0,JMC_data
8935,Cu99LiSe50,Cu2Se,ZT,,[2.14],[973.0],2.14,973.0,JMC_data
8936,Cu2Se,Cu2Se,ZT,,[2.1],[873.0],2.1,873.0,JMC_data
8937,Cu2Se,Cu2Se,ZT,,[2.0],[900.0],2.0,900.0,JMC_data
8938,Cu2Se,Cu2Se,ZT,,[1.98],[973.0],1.98,973.0,JMC_data
8939,Cu20Se19Te,CuSe,ZT,,[1.9],[873.0],1.9,873.0,JMC_data
8940,Cu99Se50,Cu2Se,ZT,,[1.4],[850.0],1.4,850.0,JMC_data
8941,Cu2Se,Cu2Se,ZT,,[1.82],[850.0],1.82,850.0,JMC_data
8942,Cu2Se,Cu2Se,ZT,,[1.82],[850.0],1.82,850.0,JMC_data
8943,Cu2Se,Cu2Se,ZT,,[0.4],[773.0],0.4,773.0,JMC_data
8944,Cu2Se,Cu2Se,ZT,,[1.8],[873.0],1.8,873.0,JMC_data
8945,Cu100Se49Te,Cu2Se,ZT,,[1.2],"[400.0, 850.0]",1.2,625.0,JMC_data
8946,Ag2Cu18SSe9,Cu2Se,ZT,,[1.6],[900.0],1.6,900.0,JMC_data
8947,Cu390Pb3Se200,Cu2Se,ZT,,[1.52],[973.0],1.52,973.0,JMC_data
8948,Cu2Se,Cu2Se,ZT,,[1.5],[1000.0],1.5,1000.0,JMC_data
8949,Ag3Cu37In2Se60Sn18,Cu2Se3Sn,ZT,,[1.42],[823.0],1.42,823.0,JMC_data
8950,Cu20Se7Te3,None,ZT,,[1.4],[1000.0],1.4,1000.0,JMC_data
8951,Cu99Se50,Cu2Se,ZT,,[1.4],[973.0],1.4,973.0,JMC_data
8952,Cu100Se49Te,Cu2Se,ZT,,[1.25],[773.0],1.25,773.0,JMC_data
8953,Cu2Se,Cu2Se,ZT,,[0.52],[650.0],0.52,650.0,JMC_data
8954,Cu197K3Se100,Cu2Se,ZT,,[1.19],[773.0],1.19,773.0,JMC_data
8955,Cu200I3Se97,Cu2Se,ZT,,[1.1],[773.0],1.1,773.0,JMC_data
8956,Cl2Cu50Se23,Cu2Se,ZT,,[0.6],[620.0],0.6000000000000001,620.0,JMC_data
8957,DEOPT,None,ZT,,[0.25],[300.0],0.25,300.0,JMC_data
8958,DEOPT,None,ZT,,[0.1],[295],0.1,295.0,JMC_data
8959,Ag2Te,Ag2Te,ZT,,[0.005],[300.0],0.005,300.0,JMC_data
8960,DEOPT,None,ZT,,[0.00242],[295],0.0024200000000000003,295.0,JMC_data
8961,DEOPT,None,ZT,,[0.365],[300.0],0.365,300.0,JMC_data
8962,DEOPT,None,ZT,,[0.42],[300.0],0.42,300.0,JMC_data
8963,LaPtSb,LaPtSb,ZT,,[2.2],[295],2.2,295.0,JMC_data
8964,Fe50Sb50Ta37Ti8V5,None,ZT,,[1.52],[973.0],1.52,973.0,JMC_data
8965,Hf125Ni500SbSn499Ti250Zr125,None,ZT,,[1.5],[700.0],1.5,700.0,JMC_data
8966,Hf26Ni100Sn100Ti37Zr37,None,ZT,,[1.0],[725.0],1.0,725.0,JMC_data
8967,Hf25Ni100Sb3Sn97Zr75,None,ZT,,[1.0],[900.0],1.0,900.0,JMC_data
8968,Hf25Ni100SbSn99Zr75,None,ZT,,[1.0],"[873.0, 973.0]",1.0,923.0,JMC_data
8969,Hf30Ni50SbSn49Zr20,None,ZT,,[1.0],[1000.0],1.0,1000.0,JMC_data
8970,Ni7Sn8Zr9,NiSnZr,ZT,,[0.38],[773.0],0.38,773.0,JMC_data
8971,Hf13Ni20Sn20TaZr6,None,ZT,,[0.85],[870.0],0.85,870.0,JMC_data
8972,Hf50Ni80Pd20SbSn99Zr50,None,ZT,,[0.7],[300.0],0.7000000000000001,300.0,JMC_data
8973,GeNi20Sn19Zr20,NiSnZr,ZT,,[0.45],[1023.0],0.45,1023.0,JMC_data
8974,Co9Hf5NiSb10Zr5,None,ZT,,[1.0],[1073.0],1.0,1073.0,JMC_data
8975,Co100Nb83Sb100,CoNbSb,ZT,,[0.9],[1123.0],0.9,1123.0,JMC_data
8976,Co5Sb4SnTi5,None,ZT,,[0.9],[973.0],0.9,973.0,JMC_data
8977,Co87Hf40Ni13Sb100Ti60,None,ZT,,[0.7],[900.0],0.7000000000000001,900.0,JMC_data
8978,Co25Sb25Ta2Ti23,CoSbTi,ZT,,[0.3],[900.0],0.30000000000000004,900.0,JMC_data
8979,Co23Ni2Sb25Zr25,None,ZT,,[0.24],[850.0],0.24,850.0,JMC_data
8980,Co40Hf50Rh60Sb99SnZr50,None,ZT,,[0.03],[775.0],0.03,775.0,JMC_data
8981,Bi13Co20Sb3Sn4Zr20,None,ZT,,[1.42],[973.0],1.42,973.0,JMC_data
8982,Bi100Co97Pd3Zr100,BiCoZr,ZT,,[0.23],[800.0],0.23,800.0,JMC_data
8983,FeNb,FeNb,ZT,,[1.5],[1200.0],1.5,1200.0,JMC_data
8984,Fe25Hf3Nb22Sb25,FeNbSb,ZT,,[1.0],[1200.0],1.0,1200.0,JMC_data
8985,Fe21Nb15Sb20Ti5,None,ZT,,[1.34],[1150.0],1.34,1150.0,JMC_data
8986,Fe5Nb4Sb5Ti,None,ZT,,[1.1],[1100.0],1.1,1100.0,JMC_data
8987,Fe3HfNi2Sb5Ti4,None,ZT,,[1.0],[973.0],1.0,973.0,JMC_data
8988,MnNi20Sn20Ti19,NiSnTi,ZT,,[0.42],[712.0],0.42,712.0,JMC_data
8989,MnNi5Sn5Ti5,NiSnTi,ZT,,[0.43],[813.0],0.43,813.0,JMC_data
8990,Ni10Sn10Ti7Zr3,None,ZT,,[0.6],[673.0],0.6000000000000001,673.0,JMC_data
8991,Ni7Sn8Ti9,NiSnTi,ZT,,[0.32],[773.0],0.32,773.0,JMC_data
8992,La2O7Ti2,La2O7Ti2,ZT,,"[1.0, 2.6]","[300.0, 1200.0]",1.8,750.0,JMC_data
8993,NbO60Sr20Ti19,O3SrTi,ZT,,[0.189],[873.0],0.189,873.0,JMC_data
8994,CrO1500Sr500Ti499,O3SrTi,ZT,,[0.168],[773.0],0.168,773.0,JMC_data
8995,Ba3Co100La97O300,CoLaO3,ZT,,[0.08],[400.0],0.08,400.0,JMC_data
8996,AlGaO50Zn48,OZn,ZT,,[0.47],[1000.0],0.47,1000.0,JMC_data
8997,CSi,CSi,ZT,,[0.435],[1000.0],0.435,1000.0,JMC_data
8998,In2O7Zn4,In2O7Zn4,ZT,,[1.6],[1073.0],1.6,1073.0,JMC_data
8999,Bi2O2Se,Bi2O2Se,ZT,,[0.072],[673.0],0.07200000000000001,673.0,JMC_data
9000,Eu3Na3Pb92Sn2Te100,PbTe,ZT,,[2.6],[873.0],2.6,873.0,JMC_data
9001,SrTe,SrTe,ZT,,[2.5],[923.0],2.5,923.0,JMC_data
9002,GeTe,GeTe,ZT,,[2.4],[600.0],2.4,600.0,JMC_data
9003,Ge900Sb200Te1191,None,ZT,,[2.1],[775.0],2.1,775.0,JMC_data
9004,Ge4Na20Pb477Te500,PbTe,ZT,,[1.9],[805.0],1.9,805.0,JMC_data
9005,Ge87Pb13Te100,GeTe,ZT,,[1.9],[773.0],1.9,773.0,JMC_data
9006,MgTe,MgTe,ZT,,[1.8],[810.0],1.8,810.0,JMC_data
9007,PbTe,PbTe,ZT,,[0.2],[750.0],0.2,750.0,JMC_data
9008,Cd3Ge89Sb8Te100,GeTe,ZT,,[1.3],[700.0],1.3,700.0,JMC_data
9009,PbTe,PbTe,ZT,,[1.75],[425.0],1.75,425.0,JMC_data
9010,Cu3Ge34Sb3Te40,GeTe,ZT,,[1.62],[773.0],1.62,773.0,JMC_data
9011,Ge43Mn5Sb2Te50,GeTe,ZT,,[1.61],[823.0],1.61,823.0,JMC_data
9012,Ge3PbSe2Te2,None,ZT,,[1.6],[673.0],1.6,673.0,JMC_data
9013,Ge47Sb3Te50,GeTe,ZT,,[1.56],[700.0],1.56,700.0,JMC_data
9014,GeTe,GeTe,ZT,,[1.47],[673.0],1.47,673.0,JMC_data
9015,Ge170Pb27Te200Yb3,GeTe,ZT,,[1.4],[300.0],1.4,300.0,JMC_data
9016,PbTe,PbTe,ZT,,[1.4],[750.0],1.4,750.0,JMC_data
9017,BiPb99Te100,PbTe,ZT,,[1.35],[675.0],1.35,675.0,JMC_data
9018,GeTe,GeTe,ZT,,[1.2],[773.0],1.2,773.0,JMC_data
9019,Ge90Sb10Te103,GeTe,ZT,,[1.9],[760.0],1.9,760.0,JMC_data
9020,Ge10Se3Te7,Ge3SeTe2,ZT,,[1.17],[773.0],1.17,773.0,JMC_data
9021,Ba49Na17Pb768Se417Te417,Pb2SeTe,ZT,,[1.17],[723.0],1.17,723.0,JMC_data
9022,Bi2Ge43Pb5Te50,GeTe,ZT,,[1.1],[600.0],1.1,600.0,JMC_data
9023,Ge75Pb20Se50Sm3Te50,None,ZT,,[1.03],[573.0],1.03,573.0,JMC_data
9024,Cu2Se,Cu2Se,ZT,,[0.91],[760.0],0.91,760.0,JMC_data
9025,Pb11Te9,PbTe,ZT,,[0.37],[690.0],0.37,690.0,JMC_data
9026,Bi2O2Se,Bi2O2Se,ZT,,[0.2],[800.0],0.2,800.0,JMC_data
9027,Cu2Se,Cu2Se,ZT,,[1.5],[1000.0],1.5,1000.0,JMC_data
9028,Cu2Se,Cu2Se,ZT,,[2.1],[973.0],2.1,973.0,JMC_data
9029,Cu197S100,Cu39S20,ZT,,[1.9],[970.0],1.9,970.0,JMC_data
9030,BiSbTe,None,ZT,,[1.4],[373.0],1.4,373.0,JMC_data
9031,GeTe,GeTe,ZT,,[2.4],[600.0],2.4,600.0,JMC_data
9032,PbTe,PbTe,ZT,,[1.8],[850.0],1.8,850.0,JMC_data
9033,DEOPT,None,ZT,,[0.4],[295],0.4,295.0,JMC_data
9034,bismuth,None,ZT,,[0.2],[295],0.2,295.0,JMC_data
9035,PbTe,PbTe,ZT,,[1.7],[700.0],1.7000000000000002,700.0,JMC_data
9036,CrCu2FeO4,None,ZT,,[0.15],[1200.0],0.15,1200.0,JMC_data
9037,BST,None,ZT,,[1.05],[320.0],1.05,320.0,JMC_data
9038,C,C,ZT,,[1.5],[295],1.5,295.0,JMC_data
9039,BiSb3Te6,BiSb3Te6,ZT,,[1.86],[320.0],1.86,320.0,JMC_data
9040,Cu2Se,Cu2Se,ZT,,[2.1],[973.0],2.1,973.0,JMC_data
9041,Cu2Se,Cu2Se,ZT,,[2.1],[973.0],2.1,973.0,JMC_data
9042,Cu2Se,Cu2Se,ZT,,[0.38],[1023.0],0.38,1023.0,JMC_data
9043,Cu2Se,Cu2Se,ZT,,[1.5],[1000.0],1.5,1000.0,JMC_data
9044,Cu2Se,Cu2Se,ZT,,[1.6],[973.0],1.6,973.0,JMC_data
9045,Ag,Ag,ZT,,[1.0],[900.0],1.0,900.0,JMC_data
9046,Cu2Se,Cu2Se,ZT,,[2.3],[400.0],2.3,400.0,JMC_data
9047,Cu2Se,Cu2Se,ZT,,[2.1],[973.0],2.1,973.0,JMC_data
9048,Cu2Se,Cu2Se,ZT,,[1.5],[973.0],1.5,973.0,JMC_data
9049,Cu2Se,Cu2Se,ZT,,[2.1],[973.0],2.1,973.0,JMC_data
9050,Se2Sm,Se2Sm,ZT,,[1.06],[600.0],1.06,600.0,JMC_data
9051,Se2Sm,Se2Sm,ZT,,[1.06],[600.0],1.06,600.0,JMC_data
9052,Se2Sm,Se2Sm,ZT,,[1.06],[600.0],1.06,600.0,JMC_data
9053,CGa,None,ZT,,"[0.29, 0.46]",[663.0],0.375,663.0,JMC_data
9054,Sb2SnTe4,Sb2SnTe4,ZT,,[0.009],[300.0],0.009000000000000001,300.0,JMC_data
9055,Ce10Fe40Sb119Te,CeFe4Sb12,ZT,,[0.76],[773.0],0.76,773.0,JMC_data
9056,Co67Fe13Sb240,CoSb3,ZT,,[0.32],[773.0],0.32,773.0,JMC_data
9057,Cr50Si99,CrSi2,ZT,,[0.1],[650.0],0.1,650.0,JMC_data
9058,AlFe2V,AlFe2V,ZT,,[0.13],[450.0],0.13,450.0,JMC_data
9059,GeTe,GeTe,ZT,,[0.7],[1350.0],0.7000000000000001,1350.0,JMC_data
9060,GeSe,GeSe,ZT,,"[0.8, 2.5]","[300.0, 800.0]",1.65,550.0,JMC_data
9061,Cu20InS30Sn9,Cu2S3Sn,ZT,,[0.6],[773.0],0.6000000000000001,773.0,JMC_data
9062,Cu20InS30Sn9,Cu2S3Sn,ZT,,[0.56],[773.0],0.56,773.0,JMC_data
9063,Cu2S,Cu2S,ZT,,[1.7],[723.0],1.7000000000000002,723.0,JMC_data
9064,Cu2S3Sn,Cu2S3Sn,ZT,,[0.22],[773.0],0.22,773.0,JMC_data
9065,Cu20InS30Sn9,Cu2S3Sn,ZT,,[0.56],[773.0],0.56,773.0,JMC_data
9066,Cu80Ga3Se120Sn37,Cu2Se3Sn,ZT,,[0.43],[700.0],0.43,700.0,JMC_data
9067,Cu20InSe30Sn9,Cu2Se3Sn,ZT,,[0.43],[700.0],0.43,700.0,JMC_data
9068,Cu80Ga3Se120Sn37,Cu2Se3Sn,ZT,,[0.43],[700.0],0.43,700.0,JMC_data
9069,GeTe4,None,ZT,,[1.3],[700.0],1.3,700.0,JMC_data
9070,AgSbTe2,AgSbTe2,ZT,,[1.27],[573.0],1.27,573.0,JMC_data
9071,Co20Sb60Yb,CoSb3,ZT,,[1.27],[573.0],1.27,573.0,JMC_data
9072,Cu2Se3Sn,Cu2Se3Sn,ZT,,[0.48],[773.0],0.48,773.0,JMC_data
9073,Cu200MnSe300Sn99,Cu2Se3Sn,ZT,,[0.41],[716.0],0.41,716.0,JMC_data
9074,Cu2GeSe3,Cu2GeSe3,ZT,,[0.34],[598.0],0.34,598.0,JMC_data
9075,GeSbTe,None,ZT,,[1.48],[670.0],1.48,670.0,JMC_data
9076,Na,Na,ZT,,[2.2],[923.0],2.2,923.0,JMC_data
9077,AlCa3Sb3,AlCa3Sb3,ZT,,[0.8],[1050.0],0.8,1050.0,JMC_data
9078,PbS,PbS,ZT,,[1.2],[923.0],1.2,923.0,JMC_data
9079,CoGeMnZr,None,ZT,,[0.1],[600.0],0.1,600.0,JMC_data
9080,CoGeMnZr,None,ZT,,[0.1],[600.0],0.1,600.0,JMC_data
9081,In80Se47,In2Se,ZT,,[1.48],[705.0],1.48,705.0,JMC_data
9082,Br2Cu,Br2Cu,ZT,,[1.1],[723.0],1.1,723.0,JMC_data
9083,CuIIn400Se295,In4Se3,ZT,,[1.34],[723.0],1.34,723.0,JMC_data
9084,CuIIn400Se295,In4Se3,ZT,,[1.34],[723.0],1.34,723.0,JMC_data
9085,Ge10Se3Te7,Ge3SeTe2,ZT,,[1.17],[773.0],1.17,773.0,JMC_data
9086,Ba46Na3Sb100SrZn100,BaSb2Zn2,ZT,,[0.58],[704.0],0.58,704.0,JMC_data
9087,Cd2EuSb2,Cd2EuSb2,ZT,,[0.6],[617.0],0.6000000000000001,617.0,JMC_data
9088,BaSb2Zn2,BaSb2Zn2,ZT,,[1.6],[300.0],1.6,300.0,JMC_data
9089,Bi2Te3,Bi2Te3,ZT,,[1.4],[300.0],1.4,300.0,JMC_data
9090,Ba46Na3Sb100SrZn100,BaSb2Zn2,ZT,,[0.58],[704.0],0.58,704.0,JMC_data
9091,Ba46Na3Sb100SrZn100,BaSb2Zn2,ZT,,[0.58],[704.0],0.58,704.0,JMC_data
9092,Ba46Na3Sb100SrZn100,BaSb2Zn2,ZT,,[0.58],[704.0],0.58,704.0,JMC_data
9093,BiPb99S100,PbS,ZT,,[0.3],[800.0],0.30000000000000004,800.0,JMC_data
9094,BiPb199S200,PbS,ZT,,[0.9],[800.0],0.9,800.0,JMC_data
9095,PbS,PbS,ZT,,[0.9],[800.0],0.9,800.0,JMC_data
9096,PbTe,PbTe,ZT,,[1.4],[700.0],1.4,700.0,JMC_data
9097,PbTe,PbTe,ZT,,[1.5],[773.0],1.5,773.0,JMC_data
9098,Na,Na,ZT,,[1.4],[750.0],1.4,750.0,JMC_data
9099,Na,Na,ZT,,[1.8],[850.0],1.8,850.0,JMC_data
9100,PbTe,PbTe,ZT,,[0.27],[723.0],0.27,723.0,JMC_data
9101,Co5Fe35Nd9Sb120,Fe4NdSb12,ZT,,[0.91],[723.0],0.91,723.0,JMC_data
9102,Cu173S100Ti7,Cu7S4,ZT,,[0.54],[673.0],0.54,673.0,JMC_data
