,sorted_formula,host_material,Model,Model_Type,Value,Temperature_Value,Value_Average,Temperature_Average,source
1027,Ce2Ni3Si5,Ce2Ni3Si5,Seebeck,,[3.2e-05],[295],3.2e-05,295.0,JMC_data
1028,Ag2Se,Ag2Se,Seebeck,,[0.00015219999999999999],[295],0.00015219999999999999,295.0,JMC_data
1029,Ca30Co37Cr3O90,Ca3Co4O9,Seebeck,,[0.00014],[295],0.00014,295.0,JMC_data
1030,Co,Co,Seebeck,,[-2.55e-05],[295],-2.55e-05,295.0,JMC_data
1031,BiCuOSe,BiCuOSe,Seebeck,,[0.00033],[873.0],0.00033000000000000005,873.0,JMC_data
1032,Al8Mn4Y,Al8Mn4Y,Seebeck,,[-6e-06],[295],-6e-06,295.0,JMC_data
1033,Cr11Sn12Zn36,None,Seebeck,,[9.999999999999999e-06],[320.0],1e-05,320.0,JMC_data
1034,SeSn,SeSn,Seebeck,,[0.00015999999999999999],[300.0],0.00016,300.0,JMC_data
1035,Ag89Ca85La15Sb100,AgCaSb,Seebeck,,[0.000122],[860.0],0.000122,860.0,JMC_data
1036,SeSn,SeSn,Seebeck,,"[0.0005, 0.0005499999999999999]","[300.0, 400.0]",0.000525,350.0,JMC_data
1037,CT2,C,Seebeck,,[2.95e-05],[573.0],2.95e-05,573.0,JMC_data
1038,CT2,C,Seebeck,,[2.6859999999999997e-05],[524.0],2.686e-05,524.0,JMC_data
1039,Cu3SbSe4,Cu3SbSe4,Seebeck,,[0.0005],[295],0.0005,295.0,JMC_data
1040,Fe4P12Pr,Fe4P12Pr,Seebeck,,[-0.00013],[5.0],-0.00013000000000000002,5.0,JMC_data
1041,Bi4Pb5Se13Sn2,None,Seebeck,,[-7.999999999999999e-05],[308.0],-8e-05,308.0,JMC_data
1042,Bi80Pb7Se300Sn173,Bi2Se7Sn4,Seebeck,,[0.000179],[308.0],0.000179,308.0,JMC_data
1043,Ga8Si15Sr4,None,Seebeck,,[0.00031999999999999997],[295],0.00032,295.0,JMC_data
1044,Al14Ba8Si31,None,Seebeck,,[2.6199999999999996e-05],[295],2.62e-05,295.0,JMC_data
1045,CuO2Rb,CuO2Rb,Seebeck,,[0.000248],[300.0],0.000248,300.0,JMC_data
1046,Bi2Te3,Bi2Te3,Seebeck,,[0.00019999999999999998],[300.0],0.0002,300.0,JMC_data
1047,Co2NaO4,Co2NaO4,Seebeck,,[9.999999999999999e-05],[300.0],0.0001,300.0,JMC_data
1048,AINP,None,Seebeck,,[-4.9999999999999996e-05],[300.0],-5e-05,300.0,JMC_data
1049,Cl3Fe,Cl3Fe,Seebeck,,[0.00029],[295],0.00029,295.0,JMC_data
1050,pure,None,Seebeck,,[0.000145],[300.0],0.000145,300.0,JMC_data
1051,BaFe4O24Sr7Ti4,FeO6Sr2Ti,Seebeck,,[0.0007999999999999999],[1100.0],0.0008,1100.0,JMC_data
1052,iron,None,Seebeck,,[0.0005],[50.0],0.0005,50.0,JMC_data
1053,Al2O3,Al2O3,Seebeck,,[0.000235],[373.0],0.000235,373.0,JMC_data
1054,SeSn,SeSn,Seebeck,,[0.00019999999999999998],[295],0.0002,295.0,JMC_data
1055,Bi2Se3,Bi2Se3,Seebeck,,[0.0009477],[295],0.0009477,295.0,JMC_data
1056,Co2NaO4,Co2NaO4,Seebeck,,[9.999999999999999e-05],[300.0],0.0001,300.0,JMC_data
1057,sodium,None,Seebeck,,[0.0001],[300.0],0.0001,300.0,JMC_data
1058,Ba12Fe28O84Ti15,BaFe4O11Ti2,Seebeck,,[-0.00039999999999999996],[295],-0.0004,295.0,JMC_data
1059,MNTsW,None,Seebeck,,[7e-05],[295],7.000000000000001e-05,295.0,JMC_data
1060,AINP,None,Seebeck,,[3.9e-05],[295],3.9e-05,295.0,JMC_data
1061,SeSn,SeSn,Seebeck,,[0.0005099999999999999],[295],0.0005099999999999999,295.0,JMC_data
1062,PbTe,PbTe,Seebeck,,[0.00037],[295],0.00037000000000000016,295.0,JMC_data
1063,Bi2Te3,Bi2Te3,Seebeck,,[0.00017999999999999998],[295],0.00018,295.0,JMC_data
1064,Bi10SeTe14,Bi2Te3,Seebeck,,[-0.00014],[473.0],-0.00014,473.0,JMC_data
1065,CeLiSn,CeLiSn,Seebeck,,[4.2999999999999995e-05],[295],4.3e-05,295.0,JMC_data
1066,CeLiSn,CeLiSn,Seebeck,,[2.7e-05],[300.0],2.7e-05,300.0,JMC_data
1067,CoSi,CoSi,Seebeck,,[8.599999999999999e-05],[300.0],8.599999999999999e-05,300.0,JMC_data
1068,Cu10SSe4,Cu2Se,Seebeck,,[0.00054],[295],0.00054,295.0,JMC_data
1069,O97Ti50,O17Ti9,Seebeck,,[-0.0005],[343.0],-0.0005,343.0,JMC_data
1070,O7Ti4,O7Ti4,Seebeck,,[-9.999999999999999e-05],[1000.0],-0.0001,1000.0,JMC_data
1071,NbO,NbO,Seebeck,,"[9.999999999999999e-06, 1.4999999999999999e-05]",[1000.0],1.25e-05,1000.0,JMC_data
1072,pure,None,Seebeck,,[0.00021999999999999998],[1000.0],0.00022,1000.0,JMC_data
1073,Nb12O29,Nb12O29,Seebeck,,[-9.999999999999999e-05],[1000.0],-0.0001,1000.0,JMC_data
1074,MnSb11Yb14,Sb3Yb4,Seebeck,,[0.000185],[1275.0],0.000185,1275.0,JMC_data
1075,Ba4Ga8Ge15,None,Seebeck,,[4.4999999999999996e-05],[900.0],4.5e-05,900.0,JMC_data
1076,Bi2Te3,Bi2Te3,Seebeck,,[0.000243],[300.0],0.000243,300.0,JMC_data
1077,Bi2T3,Bi,Seebeck,,[0.00015999999999999999],[300.0],0.00016,300.0,JMC_data
1078,Ge2Sb2Te5,Ge2Sb2Te5,Seebeck,,[0.001],"[300.0, 240.0]",0.001,270.0,JMC_data
1079,ReTe2,ReTe2,Seebeck,,[0.00049],[295],0.0004900000000000001,295.0,JMC_data
1080,ClNa,ClNa,Seebeck,,[0.0003],[773.0],0.00030000000000000003,773.0,JMC_data
1081,Sb29Zn40,Sb10Zn13,Seebeck,,[0.000174],[632.0],0.000174,632.0,JMC_data
1082,sodium,None,Seebeck,,[9.999999999999999e-05],[295],0.0001,295.0,JMC_data
1083,Co20Na19O40,CoNaO2,Seebeck,,[3.042e-05],[300.0],3.042e-05,300.0,JMC_data
1084,Cu2Se,Cu2Se,Seebeck,,[0.000296],[850.0],0.000296,850.0,JMC_data
1085,Ca,Ca,Seebeck,,[0.00013],[300.0],0.00013000000000000002,300.0,JMC_data
1086,Pb,Pb,Seebeck,,[0.000165],[300.0],0.000165,300.0,JMC_data
1087,CaMnO3,CaMnO3,Seebeck,,[-0.00035],[295],-0.00035000000000000005,295.0,JMC_data
1088,LaMnO3,LaMnO3,Seebeck,,[0.00045],[295],0.00045,295.0,JMC_data
1089,CSi,CSi,Seebeck,,[-0.000202],[773.0],-0.000202,773.0,JMC_data
1090,LaTe6Tl9,LaTe6Tl9,Seebeck,,[0.000125],[315.0],0.000125,315.0,JMC_data
1091,TbTe6Tl9,Te3Tl5,Seebeck,,[5.3e-05],[315.0],5.3e-05,315.0,JMC_data
1092,La,La,Seebeck,,[-0.000192],[973.0],-0.000192,973.0,JMC_data
1093,La,La,Seebeck,,[-3.9999999999999996e-05],[295],-4e-05,295.0,JMC_data
1094,SeSn,SeSn,Seebeck,,[0.000374],[800.0],0.000374,800.0,JMC_data
1095,BaBkO3,None,Seebeck,,[0.00015],[295],0.00015,295.0,JMC_data
1096,BaBkO3,None,Seebeck,,[5.4e-05],[50.0],5.400000000000001e-05,50.0,JMC_data
1097,Ag4SSe,None,Seebeck,,[-0.00012299999999999998],[300.0],-0.00012299999999999998,300.0,JMC_data
1098,Bi2S3,Bi2S3,Seebeck,,[0.0005],[250.0],0.0005,250.0,JMC_data
1099,OZn,OZn,Seebeck,,[0.0034],[295],0.0034,295.0,JMC_data
1100,La5Te9,LaTe2,Seebeck,,[0.000312],[295],0.000312,295.0,JMC_data
1101,OZn,OZn,Seebeck,,[0.00013],[295],0.00013000000000000002,295.0,JMC_data
1102,Cu9S5,Cu9S5,Seebeck,,[2.7e-05],[300.0],2.7e-05,300.0,JMC_data
1103,Cu225Fe8S125,Cu9S5,Seebeck,,[8.8e-05],[300.0],8.8e-05,300.0,JMC_data
1104,Bi95Cu32Se160,None,Seebeck,,[-0.000183],[420.0],-0.000183,420.0,JMC_data
1105,LaO30Sr9Ti10,LaO30Sr9Ti10,Seebeck,,[-0.000169],[973.0],-0.000169,973.0,JMC_data
1106,As6Cu3Te11,None,Seebeck,,[0.0009],[315.0],0.0009000000000000002,315.0,JMC_data
1107,Cu2Te,Cu2Te,Seebeck,,[3.7e-05],[295],3.7e-05,295.0,JMC_data
1108,Cu2Te,Cu2Te,Seebeck,,[0.000133],[295],0.000133,295.0,JMC_data
1109,Ca3Co4O9,Ca3Co4O9,Seebeck,,[0.00023244999999999999],[1073.0],0.00023245,1073.0,JMC_data
1110,CSi,CSi,Seebeck,,[0.000148],[783.0],0.000148,783.0,JMC_data
1111,Pt,Pt,Seebeck,,[1.2e-05],[783.0],1.2e-05,783.0,JMC_data
1112,CSi,CSi,Seebeck,,[0.000207],[783.0],0.000207,783.0,JMC_data
1113,CSi,CSi,Seebeck,,[0.000251],[803.0],0.000251,803.0,JMC_data
1114,FeSb2,FeSb2,Seebeck,,[-0.045],[10.0],-0.045,10.0,JMC_data
1115,MgNiSb,MgNiSb,Seebeck,,[2.4999999999999998e-05],[380.0],2.5e-05,380.0,JMC_data
1116,Ni43Sb50Sc50,NiSbSc,Seebeck,,[4.2e-05],[300.0],4.2e-05,300.0,JMC_data
1117,BiGaO3,BiGaO3,Seebeck,,[0.000178],[800.0],0.000178,800.0,JMC_data
1118,CoSb3,CoSb3,Seebeck,,[0.00019999999999999998],[300.0],0.0002,300.0,JMC_data
1119,Ni3O100Zn97,OZn,Seebeck,,[0.000503],[1073.0],0.000503,1073.0,JMC_data
1120,Ni3O100Zn97,OZn,Seebeck,,[0.000503],[1073.0],0.000503,1073.0,JMC_data
1121,Sb2Te3,Sb2Te3,Seebeck,,[9.999999999999999e-05],[300.0],0.0001,300.0,JMC_data
1122,N5S,N9PS,Seebeck,,[0.00010999999999999999],[600.0],0.00011,600.0,JMC_data
1123,Cu2Te,Cu2Te,Seebeck,,[1.9999999999999998e-05],[600.0],2e-05,600.0,JMC_data
1124,Cu2Te,Cu2Te,Seebeck,,[2.9999999999999997e-05],[600.0],3.000000000000001e-05,600.0,JMC_data
1125,Sb2Te3,Sb2Te3,Seebeck,,[9.999999999999999e-05],[300.0],0.0001,300.0,JMC_data
1126,N5S,N9PS,Seebeck,,[8.999999999999999e-05],[450.0],9e-05,450.0,JMC_data
1127,Co3S2Sn2,Co3S2Sn2,Seebeck,,[4.9999999999999996e-05],[300.0],5e-05,300.0,JMC_data
1128,S,S,Seebeck,,[2.4e-05],[295],2.4e-05,295.0,JMC_data
1129,Cu9S5,Cu9S5,Seebeck,,[1.4999999999999999e-05],[295],1.4999999999999999e-05,295.0,JMC_data
1130,Cu9S5,Cu9S5,Seebeck,,[0.00171],[673.0],0.0017100000000000001,673.0,JMC_data
1131,CaMnO3,CaMnO3,Seebeck,,[-0.000192],[1073.0],-0.000192,1073.0,JMC_data
1132,CaMnO3,CaMnO3,Seebeck,,[-0.000192],[1073.0],-0.000192,1073.0,JMC_data
1133,Mg3Sb2,Mg3Sb2,Seebeck,,[0.0001935],[295],0.0001935,295.0,JMC_data
1134,Co2NaO4,Co2NaO4,Seebeck,,[9.999999999999999e-05],[295],0.0001,295.0,JMC_data
1135,Ga,Ga,Seebeck,,[0.000207],[773.0],0.000207,773.0,JMC_data
1136,CO,C10MnO10Re,Seebeck,,[0.00014],[900.0],0.00014,900.0,JMC_data
1137,Ba4Ga8Ge15,None,Seebeck,,[0.00020999999999999998],[773.0],0.00021,773.0,JMC_data
1138,Ba4Ga8Ge15,None,Seebeck,,[0.000193],[295],0.000193,295.0,JMC_data
1139,Co2NaO4,Co2NaO4,Seebeck,,[0.0002138],[1073.0],0.0002138,1073.0,JMC_data
1140,Co2NaO4,Co2NaO4,Seebeck,,[9.999999999999999e-05],[300.0],0.0001,300.0,JMC_data
1141,CeGeNi,CeGeNi,Seebeck,,[4.7e-05],[295],4.7e-05,295.0,JMC_data
1142,Bi2S3,Bi2S3,Seebeck,,[0.00035],[295],0.00035000000000000005,295.0,JMC_data
1143,C2O,None,Seebeck,,[0.000125],[773.0],0.000125,773.0,JMC_data
1144,Bi2Te3,Bi2Te3,Seebeck,,[0.00022999999999999998],[295],0.00023,295.0,JMC_data
1145,Co2NaO4,Co2NaO4,Seebeck,,[9.999999999999999e-05],[300.0],0.0001,300.0,JMC_data
1146,Bi,Bi,Seebeck,,[0.00018199999999999998],[973.0],0.000182,973.0,JMC_data
1147,Cu3Pd,Cu3Pd,Seebeck,,[-4.9999999999999996e-06],[295],-5e-06,295.0,JMC_data
1148,NiPbZr,None,Seebeck,,[-0.0001539],[295],-0.00015390000000000005,295.0,JMC_data
1149,GeTe,GeTe,Seebeck,,[-0.00028],[673.0],-0.00028000000000000003,673.0,JMC_data
1150,PbTe,PbTe,Seebeck,,"[0.00019999999999999998, 0.00039999999999999996]",[295],0.00030000000000000003,295.0,JMC_data
1151,Bi4CsTe6,Bi4CsTe6,Seebeck,,[-8.4e-05],[373.0],-8.4e-05,373.0,JMC_data
1152,SeSn,SeSn,Seebeck,,[0.00019999999999999998],[295],0.0002,295.0,JMC_data
1153,NiSnYb,NiSnYb,Seebeck,,[-1.8e-05],[295],-1.8e-05,295.0,JMC_data
1154,PdS,PdS,Seebeck,,[0.00028],[295],0.00028000000000000003,295.0,JMC_data
1155,SeSn,SeSn,Seebeck,,[0.000167],[300.0],0.000167,300.0,JMC_data
1156,Bi2Te3,Bi2Te3,Seebeck,,[3.5499999999999996e-05],[295],3.5499999999999996e-05,295.0,JMC_data
1157,Fe2O3,Fe2O3,Seebeck,,[-5.4499999999999997e-05],[338.0],-5.45e-05,338.0,JMC_data
1158,ClNa,ClNa,Seebeck,,[9.999999999999999e-05],[295],0.0001,295.0,JMC_data
1159,SnTe,SnTe,Seebeck,,[1.9999999999999998e-05],[300.0],2e-05,300.0,JMC_data
1160,Bi2S3,Bi2S3,Seebeck,,[-0.000327],[625.0],-0.000327,625.0,JMC_data
1161,Cl3La,Cl3La,Seebeck,,[-0.000212],[325.0],-0.000212,325.0,JMC_data
1162,Cl3La,Cl3La,Seebeck,,[-0.000164],[325.0],-0.000164,325.0,JMC_data
1163,AlCuO2,AlCuO2,Seebeck,,[0.00017999999999999998],[600.0],0.00018,600.0,JMC_data
1164,AgSbSe2,AgSbSe2,Seebeck,,[0.00031],[295],0.00031,295.0,JMC_data
1165,Al,Al,Seebeck,,"[0.0001525, 0.0001092]",[295],0.00013085,295.0,JMC_data
1166,Mg400Sb3Si197,Mg2Si,Seebeck,,[6.4e-05],[295],6.4e-05,295.0,JMC_data
1167,O2Si,O2Si,Seebeck,,[-0.000624],[293.0],-0.000624,293.0,JMC_data
1168,AgCuSe,AgCuSe,Seebeck,,[-9.999999999999999e-05],[470.0],-0.0001,470.0,JMC_data
1169,FePb4S14Sb6,FePb4S14Sb6,Seebeck,,[-0.00019999999999999998],[300.0],-0.0002,300.0,JMC_data
1170,Bi8MnSe16Sn3,None,Seebeck,,[-9.8e-05],[295],-9.8e-05,295.0,JMC_data
1171,Bi400Mn67Se1000Sn333,None,Seebeck,,[-0.00012299999999999998],[295],-0.00012299999999999998,295.0,JMC_data
1172,Bi8MnSe16Sn3,None,Seebeck,,[-9.7e-05],[295],-9.7e-05,295.0,JMC_data
1173,MoS2,MoS2,Seebeck,,[0.0002028],[295],0.0002028,295.0,JMC_data
1174,ScTe2Tl,ScTe2Tl,Seebeck,,[7.5e-05],[295],7.5e-05,295.0,JMC_data
1175,Co19FeHf10Sb16Sn4Zr10,None,Seebeck,,[0.000204],[900.0],0.000204,900.0,JMC_data
1176,Bi159Pb41Rb41Te300,Bi4PbTe7,Seebeck,,[-1.9999999999999998e-05],[295],-2e-05,295.0,JMC_data
1177,Mn20Si47,Mn4Si7,Seebeck,,[0.00029739999999999996],[422.0],0.00029739999999999996,422.0,JMC_data
1178,Pt,Pt,Seebeck,,[1.82e-05],[1173.0],1.82e-05,1173.0,JMC_data
1179,CuFeSe2,CuFeSe2,Seebeck,,[0.0013],[300.0],0.0013000000000000002,300.0,JMC_data
1180,Ca2Co2O5,Ca2Co2O5,Seebeck,,[0.000133],[305.0],0.000133,305.0,JMC_data
1181,AgSbSe2,AgSbSe2,Seebeck,,[0.0003348],[300.0],0.0003348,300.0,JMC_data
1182,Bi2S3,Bi2S3,Seebeck,,[-0.0005],"[323.0, 573.0]",-0.0005,448.0,JMC_data
1183,S2Ti,S2Ti,Seebeck,,[-0.000251],[295],-0.000251,295.0,JMC_data
1184,S2Ti,S2Ti,Seebeck,,[-3.9999999999999996e-05],[295],-4e-05,295.0,JMC_data
1185,S2Ti,S2Ti,Seebeck,,[-3.9999999999999996e-05],[295],-4e-05,295.0,JMC_data
1186,Co2NaO4,Co2NaO4,Seebeck,,[9.999999999999999e-05],[300.0],0.0001,300.0,JMC_data
1187,Bi2Ca2Co2Ox,None,Seebeck,,[0.00015],[295],0.00015,295.0,JMC_data
1188,FeSi,FeSi,Seebeck,,[0.0009],[35.0],0.0009000000000000002,35.0,JMC_data
1189,Ce3In11Pd,Ce2In8Pd,Seebeck,,[4e-05],[800.0],4e-05,800.0,JMC_data
1190,MnSb11Yb14,Sb3Yb4,Seebeck,,[0.000185],[1275.0],0.000185,1275.0,JMC_data
1191,Ag9Te5Tl,Ag36Te22Tl7,Seebeck,,[0.000319],[700.0],0.000319,700.0,JMC_data
1192,GeHfNi,GeHfNi,Seebeck,,[0.00015],[1100.0],0.00015,1100.0,JMC_data
1193,In3Li2Sb5Zn2,None,Seebeck,,[2.4e-05],[295],2.4e-05,295.0,JMC_data
1194,Bi10Ni3Sb27Te60,BiSb3Te6,Seebeck,,[0.00010499999999999999],[413.0],0.000105,413.0,JMC_data
1195,Bi10Ni3Sb27Te60,BiSb3Te6,Seebeck,,[0.00010499999999999999],[413.0],0.000105,413.0,JMC_data
1196,DEOPT,None,Seebeck,,[0.00020999999999999998],[295],0.00021,295.0,JMC_data
1197,Co2NaO4,Co2NaO4,Seebeck,,[9.999999999999999e-05],[295],0.0001,295.0,JMC_data
1198,As6Sn2Sr5,As6Sn2Sr5,Seebeck,,[0.000248],[500.0],0.000248,500.0,JMC_data
1199,As6Ca5Ga2,As6Ca5Ga2,Seebeck,,[0.00019999999999999998],[850.0],0.0002,850.0,JMC_data
1200,Bi29Sb11Te60,None,Seebeck,,[0.000133],[420.0],0.000133,420.0,JMC_data
1201,Bi20Sb12Te69,None,Seebeck,,[-0.00015099999999999998],[327.0],-0.00015099999999999998,327.0,JMC_data
1202,Ca3Co4O9,Ca3Co4O9,Seebeck,,[0.000165],[1073.0],0.000165,1073.0,JMC_data
1203,Bi39Se7Te54,Bi2Te3,Seebeck,,[-0.000125],[300.0],-0.000125,300.0,JMC_data
1204,Ni7Sn8Ti9,NiSnTi,Seebeck,,[-6.12e-05],[295],-6.12e-05,295.0,JMC_data
1205,Ni7Sn8Ti9,NiSnTi,Seebeck,,[-5.4399999999999994e-05],[295],-5.44e-05,295.0,JMC_data
1206,CoLaO3,CoLaO3,Seebeck,,[0.0006],[295],0.0006000000000000001,295.0,JMC_data
1207,Ge19SnTe20,GeTe,Seebeck,,[4.2e-05],[295],4.2e-05,295.0,JMC_data
1208,Ge17Sb2SnTe20,GeTe,Seebeck,,[0.000118],[300.0],0.000118,300.0,JMC_data
1209,Bi2Te3,Bi2Te3,Seebeck,,[0.00017999999999999998],[300.0],0.00018,300.0,JMC_data
1210,PbTe,PbTe,Seebeck,,[0.00037],[300.0],0.00037000000000000016,300.0,JMC_data
1211,Cu,Cu,Seebeck,,[0.000263],[298.0],0.000263,298.0,JMC_data
1212,BiCuOSe,BiCuOSe,Seebeck,,[0.000423],[300.0],0.000423,300.0,JMC_data
1213,Cu9S5,Cu9S5,Seebeck,,[0.000135],[773.0],0.000135,773.0,JMC_data
1214,Bi4O11V2,Bi4O11V2,Seebeck,,[0.01],[800.0],0.01,800.0,JMC_data
1215,OPS2,O3P4S6,Seebeck,,[0.00016084999999999998],[295],0.00016085,295.0,JMC_data
1216,LaNb,None,Seebeck,,[0.00027],[1000.0],0.00027,1000.0,JMC_data
1217,Ag2S,Ag2S,Seebeck,,[-0.000198],[400.0],-0.000198,400.0,JMC_data
1218,FeSe,FeSe,Seebeck,,[-1.027e-05],[113.0],-1.027e-05,113.0,JMC_data
1219,CrSi2,CrSi2,Seebeck,,[-0.0003],"[10.0, 100.0]",-0.00030000000000000003,55.0,JMC_data
1220,BiSb3Te6,BiSb3Te6,Seebeck,,[0.0002565],[523.0],0.0002565,523.0,JMC_data
1221,BiSb3Te6,BiSb3Te6,Seebeck,,[0.0002565],[523.0],0.0002565,523.0,JMC_data
1222,Bi2Te3,Bi2Te3,Seebeck,,[0.000225],[315.0],0.000225,315.0,JMC_data
1223,MoS2,MoS2,Seebeck,,[-0.000335],[295],-0.000335,295.0,JMC_data
1224,InSe2Tl,InSe2Tl,Seebeck,,[0.000106],[413.0],0.000106,413.0,JMC_data
1225,CoGe150Sb20,Ge,Seebeck,,[-7.225e-05],[295],-7.225000000000001e-05,295.0,JMC_data
1226,CSi,CSi,Seebeck,,[0.00035],"[400.0, 800.0]",0.00035000000000000005,600.0,JMC_data
1227,Co100Na71O200,Co4Na3O8,Seebeck,,[0.00011499999999999999],[300.0],0.00011499999999999999,300.0,JMC_data
1228,O3RuSr,O3RuSr,Seebeck,,[2.1e-05],[300.0],2.1e-05,300.0,JMC_data
1229,Co2NaO4,Co2NaO4,Seebeck,,[9.999999999999999e-05],[300.0],0.0001,300.0,JMC_data
1230,HfNiPb,None,Seebeck,,[-0.1539],[295],-0.1539,295.0,JMC_data
1231,Ba6Ge25,Ba6Ge25,Seebeck,,[-1.9999999999999998e-05],[295],-2e-05,295.0,JMC_data
1232,Ba12Cu3Ge47,Ba6Ge25,Seebeck,,[8.049999999999999e-05],[873.0],8.049999999999999e-05,873.0,JMC_data
1233,Bi2Te3,Bi2Te3,Seebeck,,[0.00031299999999999996],[295],0.00031299999999999996,295.0,JMC_data
1234,Bi2Te3,Bi2Te3,Seebeck,,[0.00019999999999999998],[300.0],0.0002,300.0,JMC_data
1235,CrSi2,CrSi2,Seebeck,,[0.00016999999999999999],"[300.0, 1500.0]",0.00017,900.0,JMC_data
1236,BST,None,Seebeck,,[0.00023799999999999998],[350.0],0.00023799999999999998,350.0,JMC_data
1237,BST,None,Seebeck,,[0.00019899999999999999],[350.0],0.000199,350.0,JMC_data
1238,Mg10Si2Sn3,Mg6SiSn2,Seebeck,,[-0.00046169999999999995],[435.0],-0.0004617,435.0,JMC_data
1239,Fe2PZr,None,Seebeck,,[0.000512],[295],0.000512,295.0,JMC_data
1240,COP3,None,Seebeck,,[5e-11],[295],1e-10,295.0,JMC_data
1241,CoSb3,CoSb3,Seebeck,,[1e-12],[295],0.0,295.0,JMC_data
1242,O200SbSn89Ti10,O20Sn9Ti,Seebeck,,[-3.9999999999999996e-05],[323.0],-4e-05,323.0,JMC_data
1243,NOST,N6O8S7,Seebeck,,[-4.4899999999999994e-05],[295],-4.49e-05,295.0,JMC_data
1244,NOST,N6O8S7,Seebeck,,[-6.04e-05],[295],-6.04e-05,295.0,JMC_data
1245,Cu27Te50Y25,CuTe2Y,Seebeck,,[0.00027],[780.0],0.00027,780.0,JMC_data
1246,Sb2Te3,Sb2Te3,Seebeck,,[0.0001199],[497.0],0.0001199,497.0,JMC_data
1247,Co20La19O60Sr,CoLaO3,Seebeck,,[0.000252],[295],0.000252,295.0,JMC_data
1248,Co20La19O60Sr,CoLaO3,Seebeck,,[0.000252],[295],0.000252,295.0,JMC_data
1249,BiSb3Te6,BiSb3Te6,Seebeck,,[0.0001381],[300.0],0.0001381,300.0,JMC_data
1250,BiSb3Te6,BiSb3Te6,Seebeck,,[0.000198],[300.0],0.000198,300.0,JMC_data
1251,BST,None,Seebeck,,[0.000258],[295],0.000258,295.0,JMC_data
1252,Ca3Co4O9,Ca3Co4O9,Seebeck,,"[0.00016999999999999999, 0.000175]",[898.0],0.00017250000000000002,898.0,JMC_data
1253,CoSb,CoSb,Seebeck,,[1.6e-05],[295],1.6e-05,295.0,JMC_data
1254,CoSb,CoSb,Seebeck,,[-1.2e-05],[295],-1.2e-05,295.0,JMC_data
1255,CoSb2,CoSb2,Seebeck,,[3.9999999999999996e-05],[295],4e-05,295.0,JMC_data
1256,CoSb2,CoSb2,Seebeck,,[-4.9999999999999996e-05],[573.0],-5e-05,573.0,JMC_data
1257,CDV,VC,Seebeck,,[4.9999999999999996e-06],[295],5e-06,295.0,JMC_data
1258,AlCTi3,AlCTi3,Seebeck,,[0.00010999999999999999],[295],0.00011,295.0,JMC_data
1259,CCo3Sn,CCo3Sn,Seebeck,,[5.3e-05],[278.0],5.3e-05,278.0,JMC_data
1260,CuS,CuS,Seebeck,,[1.85e-06],[300.0],1.85e-06,300.0,JMC_data
1261,Co20Sb17Sn3Ti20,CoSbTi,Seebeck,,[0.000278],[780.0],0.000278,780.0,JMC_data
1262,CoSb3,CoSb3,Seebeck,,[0.00010999999999999999],[295],0.00011,295.0,JMC_data
1263,Co2NaO4,Co2NaO4,Seebeck,,[9.999999999999999e-05],[295],0.0001,295.0,JMC_data
1264,Mn,Mn,Seebeck,,"[1e-06, 9.999999999999999e-06]",[295],5.5e-06,295.0,JMC_data
1265,Co2NaO4,Co2NaO4,Seebeck,,[9.999999999999999e-05],[300.0],0.0001,300.0,JMC_data
1266,Bi2Te3,Bi2Te3,Seebeck,,[-6.8e-05],[300.0],-6.8e-05,300.0,JMC_data
1267,S2Zr,S2Zr,Seebeck,,[0.00078757],[250.0],0.00078757,250.0,JMC_data
1268,DEOPT,None,Seebeck,,[2.03e-05],[295],2.03e-05,295.0,JMC_data
1269,NiPbZr,None,Seebeck,,[-0.0001539],[295],-0.00015390000000000005,295.0,JMC_data
1270,NiPbZr,None,Seebeck,,[-0.0001539],[295],-0.00015390000000000005,295.0,JMC_data
1271,Cu3NbS4,Cu3NbS4,Seebeck,,[2.6e-05],[309.0],2.6e-05,309.0,JMC_data
1272,Co7Fe3Sb30,Co3NiSb12,Seebeck,,[0.00011399999999999999],[700.0],0.00011399999999999999,700.0,JMC_data
1273,CoSb3,CoSb3,Seebeck,,[-0.00025],[295],-0.00025,295.0,JMC_data
1274,Co3O4,Co3O4,Seebeck,,[0.00011999999999999999],[295],0.00012000000000000004,295.0,JMC_data
1275,SeSn,SeSn,Seebeck,,[0.00208],[295],0.0020800000000000003,295.0,JMC_data
1276,BiCuOSe,BiCuOSe,Seebeck,,[0.000204],[295],0.000204,295.0,JMC_data
1277,Bi2Se3,Bi2Se3,Seebeck,,[-9.099999999999999e-05],[295],-9.1e-05,295.0,JMC_data
1278,Bi2Se3,Bi2Se3,Seebeck,,[-9.099999999999999e-05],[295],-9.1e-05,295.0,JMC_data
1279,BiCuOSe,BiCuOSe,Seebeck,,[0.000381],[295],0.000381,295.0,JMC_data
1280,BiCuOSe,BiCuOSe,Seebeck,,[0.000381],[295],0.000381,295.0,JMC_data
1281,NiSnZr,NiSnZr,Seebeck,,[213.0],[800.0],213.0,800.0,JMC_data
1282,NiSnZr,NiSnZr,Seebeck,,[0.000252],[800.0],0.000252,800.0,JMC_data
1283,Ca60Co77O180Pb3,Ca3Co4O9,Seebeck,,[0.00037999999999999997],[1100.0],0.00038,1100.0,JMC_data
