,sorted_name,Model,Model_Type,Specifier,Value,Temperature_Value,Value_Average,Temperature_Average
20339,Cu150PbSb49Se200,PF,,S2σ,[0.0005618999999999999],[573.0],0.0005618999999999999,573.0
20340,Cu75PbSb24Se100,PF,,power factor,[0.00052865],[623.0],0.00052865,623.0
20341,Mg22Si3Sn7,PF,,power factor,[0.001],[760.0],0.001,760.0
20342,Al22Cu25Mg3O50,PF,,power factor,[3.47e-05],[1073.0],3.47e-05,1073.0
20343,Al22Cu25Mg3O50,PF,,power factor,[3.41e-05],[1073.0],3.4099999999999995e-05,1073.0
20344,Cu9S5,PF,,maximum power factor,[0.000821],[673.0],0.0008210000000000001,673.0
20346,MNTsW,PF,,power factor,[0.0005],[295],0.0005,295.0
20347,AINP,PF,,power factor,[0.000217],[295],0.000217,295.0
20348,CNT,PF,,P.F.,[0.002454],[295],0.002454,295.0
20351,Cu,PF,,maximum P.F.,[0.0003897],[418.0],0.0003897,418.0
20352,Cu2Se,PF,,power factor,[0.00062],[684.0],0.00062,684.0
20353,Cu2Se,PF,,power factor,[0.0001],[684.0],0.0001,684.0
20354,Co40Sb120Sm,PF,,highest power factor,[0.00237],[568.0],0.00237,568.0
20355,Co40Sb120Sm,PF,,highest power factor,[0.00237],[568.0],0.00237,568.0
20356,BST,PF,,power factor,[0.0048],[300.0],0.0048,300.0
20357,BST,PF,,power factor,[0.0036],[300.0],0.0036000000000000008,300.0
20358,BST,PF,,power factor,[0.00278],[300.0],0.0027800000000000004,300.0
20359,Cobalt,PF,,power factor,[0.006],[295],0.006,295.0
20360,Ba51Co400Sb1200,PF,,power factor,[0.005399999999999999],[883.0],0.0054,883.0
20361,Cu10SSe4,PF,,maximum PFs,[0.00084],[800.0],0.00084,800.0
20364,Bi8Sb42Te75,PF,,highest power factor,[482000.0],[295],482000.0,295.0
20365,Bi7Sb93Te150,PF,,highest power factor,[333000.0],[473.0],333000.0,473.0
20366,Sb,PF,,highest power factor,[0.00073],[257.0],0.0007300000000000001,257.0
20367,Sb29Zn40,PF,,PF,[0.00084],[526.0],0.00084,526.0
20368,Sb3Zn4,PF,,power factor,[0.00084],[526.0],0.00084,526.0
20369,LaTe6Tl9,PF,,P.F.,[0.00031],[550.0],0.00031,550.0
20370,GdTe6Tl9,PF,,P.F.,[0.00045999999999999996],[550.0],0.00045999999999999996,550.0
20371,SnTe,PF,,S2σ,[0.0006760000000000001],[300.0],0.000676,300.0
20372,SnTe,PF,,maximum S2σ,[0.00221],[860.0],0.00221,860.0
20374,Bi21Ca2Cu25O25Pb2Se25,PF,,maximum power factor,[0.00075],[873.0],0.00075,873.0
20375,BCOS,PF,,highest power factor,[0.00031],[873.0],0.00031,873.0
20376,Na3Se100Sn97,PF,,power factor,[0.0028],[295],0.0028,295.0
20377,Co16InSb48,PF,,power factor PFmax,[0.0043],[620.0],0.0043,620.0
20378,Ag4SSe,PF,,PF,[0.00048],[300.0],0.0004800000000000001,300.0
20379,Co25Nb11Sb25Ta3V11,PF,,highest power factor,[0.0016300000000000002],[973.0],0.0016300000000000002,973.0
20380,Cu9S5,PF,,maximum PF,[0.00091],[750.0],0.00091,750.0
20381,Cu225Fe3S125,PF,,highest PF,[0.00112],[750.0],0.00112,750.0
20382,MoS2,PF,,power factor,[1.1000000000000001e-09],[295],1.1e-09,295.0
20384,Ag2Te,PF,,power factor,[0.00111],[573.0],0.0011099999999999999,573.0
20385,BCo50Si49,PF,,highest power factor,[0.006],[295],0.006,295.0
20388,RS2,PF,,maximum PF,[0.00132],[600.0],0.0013200000000000002,600.0
20390,Cu75S100Sb23Sn2,PF,,power factor,[0.00094],[623.0],0.00094,623.0
20391,SeSn,PF,,maximum power factor,[0.000138],[773.0],0.000138,773.0
20393,AgSbSe2,PF,,maximum σS2,[0.00025],[608.0],0.00025,608.0
20394,Ag400Sb397Se800,PF,,σS2,[0.00047000000000000004],[295],0.00047,295.0
20395,Ag20Cu20Se17Te3,PF,,PF,[0.0008],[300.0],0.0008,300.0
20396,S2Sb,PF,,power factor,[0.001807],[295],0.001807,295.0
20397,SSb,PF,,power factor,[0.001696],[295],0.001696,295.0
20398,SSb,PF,,power factors,[0.001807],[295],0.001807,295.0
20399,SSb,PF,,power factors,"[0.001696, 0.001807]",[295],0.0017515,295.0
20400,GeSi9,PF,,power factors,[0.0016359999999999999],[295],0.001636,295.0
20401,FeS2,PF,,PF,[5.2e-05],[398.0],5.2000000000000004e-05,398.0
20402,GeSe,PF,,power factor,[1.7999999999999998e-09],[295],1.8e-09,295.0
20403,AgGe10SbSe10Te2,PF,,power factor,[0.0006839999999999999],[295],0.0006839999999999999,295.0
20404,NiSnZr,PF,,power factor,[0.00561],[873.0],0.00561,873.0
20405,SSeSn,PF,,power factor,[0.006500000000000001],[700.0],0.006500000000000001,700.0
20406,HP3T,PF,,maximum power factor,[1.3599999999999999e-05],[295],1.36e-05,295.0
20408,PbS,PF,,power factor,[0.00168],[850.0],0.00168,850.0
20409,PbTe,PF,,power factor,[0.039],[378.0],0.039,378.0
20410,PbTe,PF,,power factor,[3.9e-05],[378.0],3.9e-05,378.0
20411,Ag2Te,PF,,power factor,[0.0001],[340.0],0.0001,340.0
20412,Co2NaO4,PF,,power factor,[0.005],[295],0.005,295.0
20413,LaO60Sr19Ti20,PF,,highest power factor,[0.002506],[370.0],0.002506,370.0
20414,O200SbSn2Zn197,PF,,power factor,[0.00115],[1073.0],0.0011500000000000002,1073.0
20415,O200SbSn2Zn197,PF,,power factor,[0.00115],[1073.0],0.0011500000000000002,1073.0
20416,O200SbSn2Zn197,PF,,power factor,[0.00115],[1073.0],0.0011500000000000002,1073.0
20417,Co8Sb23Te,PF,,PF,[0.0032],[710.0],0.0032,710.0
20418,As2CdSn,PF,,power factor,[0.0012000000000000001],[600.0],0.0012,600.0
20419,DEOPT,PF,,highest power factor,[2.7799999999999998e-05],[295],2.78e-05,295.0
20420,DEOPT,PF,,maximum power factor,[2.7799999999999998e-05],[295],2.78e-05,295.0
20421,Cu13Ge3NbS16,PF,,S2 / ρ,[0.0006],[665.0],0.0006000000000000001,665.0
20422,Cu52FeGe12Nb4S64,PF,,S2 / ρ,[0.00047],[665.0],0.00047,665.0
20423,CoxCu26Ge6Nb2S32,PF,,power factor,[0.0006],[665.0],0.0006000000000000001,665.0
20424,Cu300Sb97Se400Ti3,PF,,S2σ,[0.0006169999999999999],[573.0],0.0006169999999999999,573.0
20425,Al9Cu10FeO20,PF,,power factor,[0.00011000000000000002],[1140.0],0.00011,1140.0
20426,AlCuO2,PF,,power factors,[0.00010400000000000001],[1073.0],0.00010400000000000001,1073.0
20427,Ca2Co2O5,PF,,PF,[0.000124],[862.0],0.000124,862.0
20428,Ge49SbTe50,PF,,power factor,[0.00401],[750.0],0.0040100000000000005,750.0
20429,GeTe,PF,,power factor,[0.0024500000000000004],[295],0.0024500000000000004,295.0
20430,Ga2Ru,PF,,power factor,[0.0028],[773.0],0.0028,773.0
20431,Ag3Ge5P6,PF,,PF,"[0.0010500000000000002, 0.0013000000000000002]",[295],0.001175,295.0
20433,IPb333Te332,PF,,power factor,[0.00219],[573.0],0.0021899999999999997,573.0
20434,Cu9S5,PF,,power factor,[0.001552],[773.0],0.001552,773.0
20435,Cu9S5,PF,,maximum power factor,[0.001552],[773.0],0.001552,773.0
20436,Cu9S5,PF,,highest power factor,[0.001552],[773.0],0.001552,773.0
20437,PbTe,PF,,maximal PF,[0.0021000000000000003],"[300.0, 600.0]",0.0021000000000000003,450.0
20438,Bi15Mg1080Si194Sn291,PF,,power factor,[0.003],[300.0],0.003,300.0
20439,DEOPT,PF,,PF,[5.2e-05],[460.0],5.2000000000000004e-05,460.0
20440,NaPb49Sr2Te50,PF,,power factor,[0.001],[300.0],0.001,300.0
20441,Cu2Se,PF,,power factor,[0.0021000000000000003],"[423.0, 723.0]",0.0021000000000000003,573.0
20442,BrPb500Se499Zn5,PF,,maximum power factor,[0.00262],[525.0],0.0026200000000000004,525.0
20443,Fe20Nb19Sb20Ti,PF,,peak power factor,[0.001],[300.0],0.001,300.0
20444,PbTe,PF,,power factor,[0.25],[657.0],0.25,657.0
20445,Cd2Cu23Fe25S50,PF,,PF,[0.00043],[723.0],0.00043,723.0
20446,Cd2Cu23Fe25S50,PF,,PF,[0.00068],[723.0],0.0006799999999999999,723.0
20448,MOS,PF,,highest PF,[0.000236],[373.0],0.000236,373.0
20449,CNSTW,PF,,PF,[0.0002116],[298.0],0.00021160000000000002,298.0
20450,CNSTW,PF,,PF,[1.6e-06],[295],1.6e-06,295.0
20451,CNSTW,PF,,PFs,[0.0002894],[430.0],0.0002894,430.0
20452,CNSTW,PF,,maximum PF,[0.00026569999999999995],[395.0],0.0002657,395.0
20453,CNSTW,PF,,highest PF,[0.0002894],[430.0],0.0002894,430.0
20454,Mg2Si,PF,,maximum power factor,[0.0038],[573.0],0.0038,573.0
20455,Mg2Si,PF,,maximum power factor,[0.0028],[573.0],0.0028,573.0
20456,Mg2Si,PF,,maximum power factor,[0.0018000000000000002],[823.0],0.0018000000000000004,823.0
20457,Mg2Si,PF,,maximum power factor,[0.0038],[573.0],0.0038,573.0
20458,Bi2Te3,PF,,power factor,[0.0015],[300.0],0.0015,300.0
20459,Co4Hf5Rh6Sb8Sn2Zr5,PF,,power factor,[0.0008],[775.0],0.0008,775.0
20460,Co4Hf5Rh6Sb8Sn2Zr5,PF,,maximum power factor,[0.0007999999999999999],[775.0],0.0008,775.0
20462,SeSn,PF,,PF,[0.0009000000000000001],[800.0],0.0009000000000000002,800.0
20463,BiCl3Sn24Te22,PF,,power factor,[0.002291],[873.0],0.002291,873.0
20464,AgPb16SbSn2Te20,PF,,power factor,[0.0013000000000000002],[295],0.0013000000000000002,295.0
20465,Se2Sn,PF,,power factor,[0.00106],[323.0],0.0010600000000000002,323.0
20466,Se2Sn,PF,,power factor,[1.75e-05],[573.0],1.75e-05,573.0
20467,Se2Sn,PF,,power factor,[0.001],[573.0],0.001,573.0
20468,Pr3Se100Sn97,PF,,peak power factor,[0.00041],[773.0],0.0004100000000000001,773.0
20469,Cu150Sb49Se200Sn,PF,,power factors,[0.00114],[673.0],0.0011400000000000002,673.0
20470,BiCu150Sb49Se200,PF,,highest PF,[0.0007700000000000001],[608.0],0.0007700000000000001,608.0
20471,BiCu150Sb44Se200Sn5,PF,,PFs,[0.0018100000000000002],[654.0],0.00181,654.0
20472,Al9Cu10FeO20,PF,,highest PF,[11000.0],[1140.0],11000.0,1140.0
20473,GeSi,PF,,power factor,[0.0020499999999999997],[1173.0],0.00205,1173.0
20474,Ca69Co100Cu6O225,PF,,power factor,[0.00038],[1073.0],0.00037999999999999997,1073.0
20475,Ca69Co100Cu6O225,PF,,power factor,[0.00038],[1073.0],0.00037999999999999997,1073.0
20476,Ca69Co100Cu6O225,PF,,power factor,[0.00038],[1073.0],0.00037999999999999997,1073.0
20479,Cu3Se100Sn97,PF,,maximum power factor,[0.00037799999999999997],[823.0],0.000378,823.0
20480,Cu3Se100Sn97,PF,,highest power factor,[0.00037799999999999997],[823.0],0.000378,823.0
20481,Pb30Sn69Te100Zn2,PF,,power factor,[0.00238],[300.0],0.00238,300.0
20482,MnSb11Yb14,PF,,power factor,[0.0006000000000000001],[1200.0],0.0006000000000000001,1200.0
20483,Cu3SbSe4,PF,,PF,[0.0010500000000000002],[600.0],0.0010500000000000002,600.0
20484,Bi197Cu200Na3O200Se200,PF,,power factor,[0.0008],[300.0],0.0008,300.0
20486,BiSn23Te25Zn,PF,,power factor,[0.0036000000000000003],[840.0],0.0036000000000000008,840.0
20487,SnTe,PF,,power factor,[0.0019],[900.0],0.0019,900.0
20488,C2NiTb,PF,,PF,[2.7e-05],[310.0],2.7000000000000002e-05,310.0
20489,Ag1600Se1200Sn201,PF,,highest power factor,[0.000758],[715.0],0.000758,715.0
20490,Ag8Se6Sn,PF,,highest power factor,[0.000535],[715.0],0.000535,715.0
20491,Ag8Se6Sn,PF,,power factor,[0.00053],[715.0],0.0005300000000000001,715.0
20492,Ag1600Se1200Sn201,PF,,power factor,[0.000758],[715.0],0.000758,715.0
20493,GeSi,PF,,power factor,[0.0019],[1073.0],0.0019,1073.0
20494,GeSi,PF,,power factor,[0.00197],[873.0],0.00197,873.0
20496,BiCuOSe,PF,,PF,[0.9],[323.0],0.9,323.0
20498,Ge15Pb4Se10Smy20Te10,PF,,power factor,[0.0016300000000000002],[673.0],0.0016300000000000002,673.0
20499,Co8Sb23Te,PF,,power factor,[0.00253],[706.0],0.00253,706.0
20500,GaSb,PF,,power factor,[8.82e-06],[322.0],8.82e-06,322.0
20501,GaNi3Sb,PF,,power factor,[0.00043],[1073.0],0.00043,1073.0
20502,AgNd25O25Sb25Zn24,PF,,power factor,[0.00058],[725.0],0.00058,725.0
20503,Bi,PF,,highest power factor,[0.0006320000000000001],[781.0],0.0006320000000000001,781.0
20504,Cd297In3O600Te100,PF,,power factor,[0.00013500000000000003],[300.0],0.000135,300.0
20505,Co2NaO4,PF,,power factor,[0.0005],[295],0.0005,295.0
20506,Ba2O15Pb5Sr3,PF,,power factor,[0.00018],[300.0],0.00018,300.0
20507,Cd297In3O300Te100,PF,,power factor,[0.00013500000000000003],[300.0],0.000135,300.0
20508,Bi2Te3,PF,,maximum power factor,[0.001],[500.0],0.001,500.0
20509,Bi2Te3,PF,,maximum power factor,[0.001],[500.0],0.001,500.0
20510,DEOPT,PF,,power factor,[0.0001001],[295],0.0001001,295.0
20511,Bi2Sb8Te15,PF,,maximum power factor,[0.0043300000000000005],[350.0],0.0043300000000000005,350.0
20513,Bi100S151,PF,,maximum power factor,[0.000167],[773.0],0.000167,773.0
20514,SSr,PF,,PF,[0.0072],[700.0],0.0072000000000000015,700.0
20515,SSr,PF,,PF,[0.0045],[700.0],0.0045000000000000005,700.0
20516,O3W,PF,,highest power factor,[7.769999999999998e-06],[1023.0],7.77e-06,1023.0
20517,AlO50Zn49,PF,,highest S2σ,[0.001],[970.0],0.001,970.0
20518,Cu10Ge4NiSe15,PF,,power factor,[0.0008],[723.0],0.0008,723.0
20519,Ag100Cu1900Ga3Ge997Se3000,PF,,power factor,[0.00073],[786.0],0.0007300000000000001,786.0
20520,Cu2GeSe3,PF,,power factor,[0.00064],[758.0],0.00064,758.0
20521,CoCu10S15Sn4,PF,,power factor,[0.0009400000000000001],[723.0],0.00094,723.0
20522,Cu20Ge9NiSe30,PF,,S2σ,[0.00075],[723.0],0.00075,723.0
20523,Cu20Ge9NiSe30,PF,,power factor,[0.00075],[723.0],0.00075,723.0
20524,FeNbSb,PF,,power factor,[0.0045000000000000005],[300.0],0.0045000000000000005,300.0
20526,Cu49Ga30In20Te100,PF,,maximum PF,[0.001353],[650.0],0.001353,650.0
20527,CuGaTe2,PF,,maximum PF,[0.000989],[650.0],0.000989,650.0
20528,Cu21Mn19Na20Se40,PF,,maximum power factor,[6.400000000000001e-05],[540.0],6.4e-05,540.0
20529,Na,PF,,power factor,[0.004],[300.0],0.004,300.0
20530,Co19Na10NiO40,PF,,power factor,[0.00236],[1073.0],0.00236,1073.0
20531,O100SnZn99,PF,,power factor,[0.00125],[1073.0],0.00125,1073.0
20532,O3SrTi,PF,,power factor,"[0.0028, 0.0036000000000000003]",[295],0.0032,295.0
20533,GeSi,PF,,power factor,[1500.0],[1000.0],1500.0,1000.0
20534,La10O300Sr87Ti100Y3,PF,,power factor,[0.0011],"[500.0, 700.0]",0.0011,600.0
20535,Sb2Te3,PF,,maximum power factor,[0.0017],[623.0],0.0017,623.0
20536,CoSb3,PF,,maximum power factors,[0.00031200000000000005],[707.0],0.000312,707.0
20537,Fe5HfSb5V4,PF,,highest power factor,[0.00175],[600.0],0.00175,600.0
20538,Bi6Pb5Se14,PF,,power factor,[0.00030000000000000003],[705.0],0.00030000000000000003,705.0
20539,Bi2Pb3S6,PF,,power factor,[0.00024],[715.0],0.00024000000000000006,715.0
20540,Bi2PbS4,PF,,power factor,[0.00026000000000000003],[515.0],0.00026000000000000003,515.0
20541,Bi2Pb3S6,PF,,σS2,[0.00024],[715.0],0.00024000000000000006,715.0
20542,Bi2PbS4,PF,,σS2,[0.00016],[300.0],0.00016,300.0
20543,Bi2Pb3S6,PF,,σS2,[0.00030000000000000003],[705.0],0.00030000000000000003,705.0
20544,Cu2Se,PF,,PF,[0.0002633],[823.0],0.0002633,823.0
20545,Fe2SnTi,PF,,power factors,[0.0002],[400.0],0.0002,400.0
20547,NiPbZr,PF,,power factor,[0.0005200000000000001],[295],0.0005200000000000001,295.0
20548,NiPbZr,PF,,power factor,[0.0005200000000000001],[295],0.0005200000000000001,295.0
20549,AlO25Zn24,PF,,power factor,[4.7],[573.0],4.7,573.0
20550,AlO25Zn24,PF,,PF,[0.3],"[373.0, 573.0]",0.30000000000000004,473.0
20551,AlO25Zn24,PF,,highest PF,[0.00047000000000000004],[673.0],0.00047,673.0
20552,DEOPT,PF,,PF,[0.00032399999999999996],[295],0.000324,295.0
20553,Bi2Te3,PF,,power factor,[0.0045],[295],0.0045000000000000005,295.0
20554,B48Y,PF,,power factor,[0.00024000000000000003],[990.0],0.00024000000000000006,990.0
20555,B66Y,PF,,power factor,[9.9e-06],[990.0],9.9e-06,990.0
20557,BiSb3Te6,PF,,power factor,[7.7e-05],[348.0],7.7e-05,348.0
20558,Co40Ga2Sb123,PF,,power factor,[0.0005],[873.0],0.0005,873.0
20559,Co40Ga2Sb113Te10,PF,,power factor,[0.005],[873.0],0.005,873.0
20560,Bi2Te3,PF,,power factor,[0.000163],[295],0.00016299999999999998,295.0
20561,Sb2Te3,PF,,power factors,[0.000215],[523.0],0.000215,523.0
20562,Mo3Sb7,PF,,P.F.,[0.001256],[850.0],0.001256,850.0
20564,Bi2O2Te,PF,,power factor,[0.00026000000000000003],[655.0],0.00026000000000000003,655.0
20565,Ca3Co4O9,PF,,power factor,[0.00051],[920.0],0.0005099999999999999,920.0
20566,Ag15Ca288Co400O900,PF,,highest power factor,[0.00073],[705.0],0.0007300000000000001,705.0
20567,AsRuV,PF,,maximum power factor,[0.00304951014],[295],0.0030495101,295.0
20568,OZn,PF,,power factor,"[1.4e-05, 1.7e-05]",[373.0],1.55e-05,373.0
20569,NWs,PF,,σS2,[9e-07],[295],9.000000000000001e-07,295.0
20570,GeMg8Sn3,PF,,power factor,[0.0054],[295],0.0054,295.0
20571,Bi,PF,,peak PF,[0.0054],[673.0],0.0054,673.0
20572,Mg2Si,PF,,maximum power factor,[0.0033],[750.0],0.0033,750.0
20573,AC,PF,,maximum power factor,[0.00022999999999999998],[873.0],0.00022999999999999998,873.0
20575,Se4Sn5Te,PF,,maximum PF,[0.000459],[773.0],0.000459,773.0
20576,RS2,PF,,power factor,[0.00039999999999999996],[1073.0],0.0004,1073.0
20577,RS2,PF,,power factor,[0.00033],[1073.0],0.00033000000000000005,1073.0
20578,Cu180S100Sb2Sn3,PF,,power factor,[0.000975],[773.0],0.000975,773.0
20579,Cu180S100Sb2Sn3,PF,,PF,[1.2e-06],[873.0],1.2e-06,873.0
20580,Cu180S100Sb2Sn3,PF,,power factor,[0.000975],[773.0],0.000975,773.0
20581,Cu180S100Sb2Sn3,PF,,PF,[0.000975],[773.0],0.000975,773.0
20582,SeSn,PF,,power factor,[0.000398],[600.0],0.000398,600.0
20583,SeSn,PF,,highest power factor,[0.000398],[600.0],0.000398,600.0
20584,SeSn,PF,,power factor,[0.000398],[600.0],0.000398,600.0
20585,DEOPT,PF,,PF,[0.00032399999999999996],[295],0.000324,295.0
20587,DEOPT,PF,,power factor,[0.000318],[295],0.00031800000000000003,295.0
20588,DEOPT,PF,,power factor,[0.000334],[295],0.000334,295.0
20589,PS2,PF,,highest PF,[0.0001858],[300.0],0.00018580000000000002,300.0
20590,Ca2Co2O5,PF,,power factor,[0.00035400000000000004],[873.0],0.000354,873.0
20591,Ag7Cu200Se300Sn93,PF,,PF,[0.0012900000000000001],[773.0],0.00129,773.0
20592,BiCuOSe,PF,,power factor,[0.000338],[814.0],0.000338,814.0
20593,GeTe,PF,,highest S2σ,[0.0039000000000000003],[775.0],0.0039,775.0
20595,CuTbTe2,PF,,PF,[0.0005700000000000001],[750.0],0.0005700000000000001,750.0
20596,NaPb49Te50,PF,,power factor,[0.0028],[600.0],0.0028,600.0
20597,NaPb49Te50,PF,,power factors,[0.002],[923.0],0.002,923.0
20598,NaPb49Te50,PF,,power factor,[0.0025],[910.0],0.0025,910.0
20599,NiSbSc,PF,,power factors,[0.0014],"[300.0, 1000.0]",0.0014,650.0
20600,NiSbSc,PF,,power factor,[0.0014],[750.0],0.0014,750.0
20601,Bi23Sb77Te150,PF,,highest power factor,[0.0039],[295],0.0039,295.0
20602,Bi23Sb77Te150,PF,,highest power factor,[0.0039],[295],0.0039,295.0
20603,Bi2Sb8Te15,PF,,power factor,[0.0039],[295],0.0039,295.0
20604,Bi23Sb77Te150,PF,,highest power factor,[0.0039],[295],0.0039,295.0
20605,BaBiCoO,PF,,power factor,[0.0001],[923.0],0.0001,923.0
20606,B2CO,PF,,PF,[3e-05],[923.0],3.0000000000000008e-05,923.0
20607,AgPb8SbTe10,PF,,S2σ,[0.0018700000000000001],[310.0],0.00187,310.0
20608,AgPb8SbTe10,PF,,S2σ,[0.0018700000000000001],[310.0],0.00187,310.0
20609,Ca60Co77Cu3O180,PF,,highest power factor,[0.00021700000000000002],[141.0],0.000217,141.0
20610,Ca60Co77Cu3O180,PF,,S2σ,[0.00021700000000000002],[141.0],0.000217,141.0
20611,Ca60Co77Cu3O180,PF,,maximum power factor,[0.00021700000000000002],[141.0],0.000217,141.0
20612,BiTe6Tl9,PF,,power factor,[0.00062],[590.0],0.00062,590.0
20613,Co8Sb24Sm,PF,,highest power factor,[0.0025],[665.0],0.0025,665.0
20614,GeSi4,PF,,power factors,[0.000445],[295],0.00044500000000000003,295.0
20616,Calcium,PF,,power factor,[0.00095],[318.0],0.00095,318.0
20617,Ca3Co4O9,PF,,power factor,[0.00095],[318.0],0.00095,318.0
20618,Bi37Ca3Cu40O40Se40,PF,,highest power factor,[0.00047400000000000003],[923.0],0.00047400000000000003,923.0
20619,Bi40Cu39O40Se40,PF,,highest power factor,[0.00041],[923.0],0.0004100000000000001,923.0
20620,SeSn,PF,,power factors,[0.0018000000000000002],[300.0],0.0018000000000000004,300.0
20621,BST50,PF,,highest P.F.,[0.00018],[400.0],0.00018,400.0
20622,BT100,PF,,highest P.F.,[0.00011000000000000002],[400.0],0.00011,400.0
20623,Cu3SbSe4,PF,,power factor,[0.0037],[467.0],0.0037,467.0
20624,Ba10Co400La5Sb1200Yb7,PF,,PF,[0.0055000000000000005],[850.0],0.0055000000000000005,850.0
20625,HfNi2Sn2Zr,PF,,PF,[0.005200000000000001],[723.0],0.005200000000000001,723.0
20626,GeMg8Sn3,PF,,PF,[0.0055000000000000005],[623.0],0.0055000000000000005,623.0
20627,CuMn3Sb8Se16,PF,,PF,[0.00026000000000000003],[773.0],0.00026000000000000003,773.0
20628,CuMn3Sb8Se16,PF,,PF,[0.00026000000000000003],[773.0],0.00026000000000000003,773.0
20629,MnSb2Se4,PF,,power factors,[0.00026000000000000003],[773.0],0.00026000000000000003,773.0
20630,S,PF,,PF,[0.000441],[773.0],0.00044100000000000004,773.0
20632,AlFe2V,PF,,power factors,"[0.005, 0.009000000000000001]",[295],0.006999999999999999,295.0
20637,Ce3Fe15LaNiSb48,PF,,maximum power factor,[0.0029],[723.0],0.0029,723.0
20638,CoSb3,PF,,maximum PF,[0.001],[400.0],0.001,400.0
20639,Co47Ni3Sb150,PF,,maximum PF,[0.0035],[700.0],0.0035,700.0
20640,Ag7Pb180Sb10Te200,PF,,power factor,[0.000422],[637.0],0.000422,637.0
20641,Ag7Pb180Sb10Te200,PF,,power factor,[0.000422],[673.0],0.000422,673.0
20642,Bi2Te3,PF,,power factor,[0.004],[533.0],0.004,533.0
20644,Cu9S5,PF,,highest PF,[0.001237],[773.0],0.0012369999999999998,773.0
20645,Fe4Sb12Yb,PF,,power factor,[0.003],[800.0],0.003,800.0
20646,Mo3Te4,PF,,power factor,[8e-05],[1000.0],8e-05,1000.0
20647,O2PbPd,PF,,power factor,[1.2000000000000002e-06],[300.0],1.2e-06,300.0
20648,Co2NaO4,PF,,power factor,[0.0013000000000000002],[300.0],0.0013000000000000002,300.0
20649,La,PF,,power factor,"[0.0028, 0.0036]",[295],0.0032,295.0
20650,Bi85Nb2Sb13,PF,,maximum power factor,[0.00445],[220.0],0.00445,220.0
20651,CuIn20Sb20,PF,,power factor,[0.00195],[659.0],0.00195,659.0
20652,Bi12Mg75Sb37Te,PF,,highest power factor,[0.0014140000000000001],[295],0.0014140000000000001,295.0
20653,Pristine,PF,,power factor,[0.0018000000000000002],[553.0],0.0018000000000000004,553.0
20659,CNSTsW,PF,,power factor,[2.2499999999999998e-05],[295],2.25e-05,295.0
20660,PS2,PF,,power factor,[4.5e-06],[295],4.5e-06,295.0
20661,InSe,PF,,power factor,[0.0023],[300.0],0.0023,300.0
20662,PbTe,PF,,PF,[7.45e-07],[293.0],7.450000000000002e-07,293.0
20665,Ag2Se,PF,,power factor,[0.0022315],[300.0],0.0022315,300.0
20666,Bi2Te3,PF,,PF,[0.0013499999999999999],[300.0],0.00135,300.0
20667,BiSb3Te6,PF,,PF,[0.0008399999999999999],[295],0.00084,295.0
20668,HgSe,PF,,PF,[0.0005499999999999999],[300.0],0.00055,300.0
20669,Ag2Se,PF,,PF,[0.0009874],[300.0],0.0009874,300.0
20670,Ag2Se,PF,,PF,[0.0034999999999999996],[295],0.0035,295.0
20671,Ag4CuSe3,PF,,power factor,[0.0022315],[295],0.0022315,295.0
20672,BiCl3,PF,,power factor,[0.00047589999999999997],[675.0],0.0004759,675.0
20673,Co9CuNa5O20,PF,,power factor,[0.0030800000000000003],[1073.0],0.0030800000000000003,1073.0
20674,Co9CuNa5O20,PF,,power factor,[0.0030800000000000003],[1073.0],0.0030800000000000003,1073.0
20675,Co9CuNa5O20,PF,,power factor,[0.0030800000000000003],[1073.0],0.0030800000000000003,1073.0
20676,Co130Fe270La68Sb1200Yb17,PF,,maximum power factor,[0.0027],[600.0],0.0027,600.0
20677,Co130Fe270La68Sb1200Yb17,PF,,maximum PF,[0.0027],[600.0],0.0027,600.0
20678,Co130Fe270La68Sb1200Yb17,PF,,maximum PF,[0.0027],[600.0],0.0027,600.0
20679,Co10Sb10V9,PF,,power factor,[0.0029000000000000002],[873.0],0.0029,873.0
20680,Ba4Ga8Ge15,PF,,peak power factor,[0.00073],[738.0],0.0007300000000000001,738.0
20681,Au533Ba800Ge4067,PF,,peak power factor,[0.0012000000000000001],[738.0],0.0012,738.0
20682,Au53Ba80Ge407,PF,,maximum power factor,[0.0011],[750.0],0.0011,750.0
20683,Co20Hf10Sb17Sn3Zr10,PF,,PF,[0.00202],[873.0],0.00202,873.0
20684,Bi9Cu10NaO10Se10,PF,,highest power factor,[0.000467],[323.0],0.000467,323.0
20686,Cu2S,PF,,power factors,[0.000524],[310.0],0.0005239999999999999,310.0
20687,Ca3Co4O9,PF,,S2σ,[0.0001],[973.0],0.0001,973.0
20688,Ca3Co4O9,PF,,S2σ,[0.0001],[973.0],0.0001,973.0
20689,SbTe2Tl,PF,,power factor,[0.0008900000000000001],[567.0],0.0008900000000000002,567.0
20690,SnTe,PF,,highest power factor,[0.00198],"[323.0, 823.0]",0.00198,573.0
20691,SnTe,PF,,power factor,[0.0009000000000000001],"[323.0, 573.0]",0.0009000000000000002,448.0
20692,Ge30Sb13Sn57Te100,PF,,highest power factor,[0.0009699999999999999],[295],0.0009699999999999999,295.0
20693,AgBi33S50,PF,,maximum PF,[0.00024099999999999998],[573.0],0.000241,573.0
20694,Bi2S3,PF,,power factor,[0.000122],[573.0],0.000122,573.0
